번호,brand,시_도,시_군,,si_do,si_gun_name,si_gun_district
7618,롯데리아청주사천점,충북,청주시,청원구,Chungcheongbuk-do,Cheongju,Si
7632,한국맥도날드(유) 청주율량지에스디티점,충북,청주시,청원구,Chungcheongbuk-do,Cheongju,Si
7616,롯데리아청주율량점,충북,청주시,청원구,Chungcheongbuk-do,Cheongju,Si
7512,롯데리아 청주율량2지구점,충북,청주시,청원구,Chungcheongbuk-do,Cheongju,Si
7090,버거킹 청주터미널점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7564,롯데리아 드림플러스점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
3524,청주 강내점 롯데리아,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7615,롯데리아 청주지웰점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7606,버거킹복대점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7563,롯데리아하복대점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7588,한국맥도날드(유)청주봉명점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7574,롯데리아봉명점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7600,한국맥도날드(유)청주비하점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
7586,롯데리아롯데마트서청주점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
346,버거킹 청주오송점,충북,청주시,흥덕구,Chungcheongbuk-do,Cheongju,Si
933,맥도날드충주교현DT점,충북,충주시,교현동,Chungcheongbuk-do,Chungju,Si
7135,버거킹연수점,충북,충주시,연수동,Chungcheongbuk-do,Chungju,Si
928,롯데리아연수점,충북,충주시,연수동,Chungcheongbuk-do,Chungju,Si
1657,롯데리아충주용산점,충북,충주시,용산동,Chungcheongbuk-do,Chungju,Si
919,롯데리아칠금점,충북,충주시,칠금동,Chungcheongbuk-do,Chungju,Si
921,롯데리아,충북,충주시,칠금동,Chungcheongbuk-do,Chungju,Si
927,롯데리아충주터미널점,충북,충주시,칠금동,Chungcheongbuk-do,Chungju,Si
5106,(주)롯데리아김해워터파크2호점,경남,김해시,신문동,Gyeongsangnam-do,Gimhae,Si
7392,롯데리아 울릉점,경북,울릉군,울릉읍,Gyeongsangbuk-do,Ulleung,Gun
7975,롯데리아 임실점,전북,임실군,임실읍,Jeollabuk-do,Imsil,Gun
7988,롯데리아김천혁신도시점,경북,김천시,혁신4로,Gyeongsangbuk-do,Gimcheon,Si
1913,버거킹서교동사거리점,서울특별시,마포구,양화로,Seoul,Mapo,Gu
4421,버거킹 울산동구오일뱅크점,울산광역시,동구,서부동,Ulsan,Dong,Gu
7637,버거킹오창호수공원점,충북,청주시,청원구,Chungcheongbuk-do,Cheongju,Si
